t_step,wall_time_s,cmd_vx,cmd_vy,cmd_wz,act_vx,act_vy,act_wz,roll,pitch,abs_roll,abs_pitch,force_L,force_R,force
10,0.599961519241333,0.5,0.0,0.0,0.14452509582042694,-0.4448601305484772,-0.18883025646209717,-3.048412561416626,0.08539266884326935,3.048412561416626,0.08539266884326935,157.33912658691406,327.39862060546875,0.0
11,0.657933235168457,0.5,0.0,0.0,0.14809851348400116,-0.3531544804573059,-0.12004794180393219,-3.045433282852173,0.0882732942700386,3.045433282852173,0.0882732942700386,97.22264099121094,370.00335693359375,0.0
12,0.6707103252410889,0.5,0.0,0.0,0.15746097266674042,-0.2362605333328247,0.12425097078084946,-3.0669822692871094,0.09453016519546509,3.0669822692871094,0.09453016519546509,35.92993927001953,385.6276550292969,0.0
13,0.7106363773345947,0.5,0.0,0.0,0.18240539729595184,-0.13704359531402588,0.2786809206008911,-3.095278024673462,0.09433229267597198,3.095278024673462,0.09433229267597198,0.0,356.5539245605469,0.0
14,0.7272617816925049,0.5,0.0,0.0,0.20677714049816132,-0.06686321645975113,0.34393393993377686,-3.1163058280944824,0.08224807679653168,3.1163058280944824,0.08224807679653168,0.0,311.0510559082031,0.0
15,0.7595498561859131,0.5,0.0,0.0,0.2143498659133911,-0.010795504786074162,0.3766730725765228,-3.128107786178589,0.06713820993900299,3.128107786178589,0.06713820993900299,0.0,274.97882080078125,0.0
16,0.7718770503997803,0.5,0.0,0.0,0.21158692240715027,0.03529752045869827,0.45742321014404297,-3.1347291469573975,0.056771423667669296,3.1347291469573975,0.056771423667669296,0.0,235.98362731933594,0.0
17,0.7985661029815674,0.5,0.0,0.0,0.20954403281211853,0.07637206465005875,0.5777449011802673,-3.140679359436035,0.05419560894370079,3.140679359436035,0.05419560894370079,0.0,214.9496612548828,0.0
18,0.8096785545349121,0.5,0.0,0.0,0.21270522475242615,0.10921770334243774,0.6058773994445801,3.1354548931121826,0.057543136179447174,3.1354548931121826,0.057543136179447174,0.0,202.0123748779297,0.0
19,0.8371376991271973,0.5,0.0,0.0,0.2163638025522232,0.13152948021888733,0.35851427912712097,3.1280059814453125,0.06533867865800858,3.1280059814453125,0.06533867865800858,0.0,203.74794006347656,0.0
20,0.8481535911560059,0.5,0.0,0.0,0.21624325215816498,0.1454804688692093,0.062091976404190063,3.1157217025756836,0.07270841300487518,3.1157217025756836,0.07270841300487518,151.76211547851562,159.59559631347656,0.0
21,0.8755631446838379,0.5,0.0,0.0,0.22937901318073273,0.11712720990180969,-0.025620654225349426,3.1055800914764404,0.07438649982213974,3.1055800914764404,0.07438649982213974,204.10464477539062,80.46745300292969,0.0
