t_step,wall_time_s,cmd_vx,cmd_vy,cmd_wz,act_vx,act_vy,act_wz,roll,pitch,force_L,force_R,external_force
376,7.416147708892822,0.5,0.0,0.0,0.5894551873207092,0.1854148954153061,0.41042399406433105,3.048367500305176,-0.00024105230113491416,0.0,98.42373657226562,36.92051315307617
377,7.44170355796814,0.5,0.0,0.0,0.5828933119773865,0.20788639783859253,0.41831454634666443,3.0512213706970215,-0.0062751080840826035,0.0,93.64469909667969,62.806640625
378,7.451920509338379,0.5,0.0,0.0,0.6300615072250366,0.27843719720840454,0.4994956851005554,3.057753324508667,-0.011457929387688637,0.0,83.15601348876953,38.84300994873047
379,7.480382919311523,0.5,0.0,0.0,0.5496892929077148,0.2663467824459076,0.033830560743808746,3.0645124912261963,-0.002560882130637765,0.0,93.68402862548828,49.16350555419922
380,7.498852729797363,0.5,0.0,0.0,0.5823264122009277,0.25262653827667236,0.2207992970943451,3.073923110961914,0.0002805478870868683,255.38746643066406,44.87103271484375,42.59373092651367
381,7.5239527225494385,0.5,0.0,0.0,0.5246401429176331,0.24923335015773773,0.2747696042060852,3.0831899642944336,-2.794339889078401e-05,295.7961730957031,0.0,41.851226806640625
382,7.533778667449951,0.5,0.0,0.0,0.5118623375892639,0.1664067655801773,0.04147796332836151,3.0900228023529053,0.005605441052466631,299.6384582519531,0.0,17.4379825592041
383,7.558745861053467,0.5,0.0,0.0,0.47195589542388916,0.10187456756830215,-0.17340019345283508,3.094104290008545,0.019484706223011017,275.75775146484375,0.0,49.177303314208984
384,7.570106267929077,0.5,0.0,0.0,0.5047970414161682,0.06970150023698807,-0.2056257128715515,3.089968681335449,0.0324508436024189,254.3924560546875,0.0,48.580169677734375
385,7.595891237258911,0.5,0.0,0.0,0.5522144436836243,0.09094998985528946,0.012226417660713196,3.0820419788360596,0.03090805932879448,221.25291442871094,0.0,46.71546936035156
386,7.607704401016235,0.5,0.0,0.0,0.6125586032867432,0.07400445640087128,0.12309791147708893,3.075570821762085,0.01584516651928425,197.3387908935547,0.0,45.303733825683594
387,7.632544279098511,0.5,0.0,0.0,0.5547967553138733,0.05883162096142769,0.035303547978401184,3.0720860958099365,0.00083203986287117,177.61131286621094,0.0,10.552877426147461
388,7.6425745487213135,0.5,0.0,0.0,0.5097658038139343,0.039917051792144775,-0.11818534135818481,3.071718454360962,0.0006337688537314534,194.03045654296875,0.0,40.73869323730469
389,7.666844367980957,0.5,0.0,0.0,0.537739098072052,0.05823864787817001,-0.19720947742462158,3.0692152976989746,0.005674693733453751,202.38917541503906,0.0,45.85139846801758
390,7.676577091217041,0.5,0.0,0.0,0.5690992474555969,0.06898505240678787,-0.04433306306600571,3.0675981044769287,0.009730297140777111,209.43946838378906,0.0,45.33218765258789
391,7.701200485229492,0.5,0.0,0.0,0.5697963833808899,-0.02311508171260357,0.0907297134399414,3.078317165374756,0.01890682242810726,209.37850952148438,0.0,27.563941955566406
392,7.71108865737915,0.5,0.0,0.0,0.6103999614715576,-0.032928772270679474,0.24459810554981232,3.0975935459136963,0.034262411296367645,155.63064575195312,0.0,24.898662567138672
393,7.738209962844849,0.5,0.0,0.0,0.5901250839233398,-0.06983774155378342,0.05005035921931267,3.1224358081817627,0.053695306181907654,10.794886589050293,137.37168884277344,36.86009216308594
394,7.7485191822052,0.5,0.0,0.0,0.6120520234107971,-0.06998641043901443,0.07868779450654984,3.1398425102233887,0.06373175233602524,0.0,156.45445251464844,15.864724159240723
395,7.7739949226379395,0.5,0.0,0.0,0.5897940397262573,-0.033356647938489914,0.15016590058803558,-3.1368355751037598,0.06616823375225067,0.0,158.117919921875,48.97373580932617
396,7.784379959106445,0.5,0.0,0.0,0.6008946895599365,-0.09264472872018814,0.05759940296411514,-3.1309397220611572,0.06247200816869736,0.0,176.08482360839844,14.622430801391602
397,7.8096232414245605,0.5,0.0,0.0,0.563869297504425,-0.08916817605495453,0.07535044848918915,-3.123277425765991,0.06247321143746376,0.0,197.19322204589844,49.23817443847656
398,7.819784164428711,0.5,0.0,0.0,0.6368972659111023,-0.09955350309610367,0.041090622544288635,-3.117321252822876,0.05990147590637207,0.0,218.93896484375,65.4100341796875
399,7.845524787902832,0.5,0.0,0.0,0.7108249664306641,-0.024204175919294357,0.14501158893108368,-3.1181652545928955,0.046824727207422256,0.0,228.73858642578125,44.74936294555664
400,7.855813264846802,0.5,0.0,0.0,0.6624857187271118,-0.016318699344992638,0.11257859319448471,-3.1271960735321045,0.03319525346159935,0.0,219.4926300048828,39.95136642456055
401,7.881300926208496,0.5,0.0,0.0,0.5974196791648865,0.018973851576447487,0.1918027400970459,-3.139387369155884,0.029790116474032402,0.0,198.91587829589844,12.488696098327637
402,7.893039703369141,0.5,0.0,0.0,0.5778868794441223,0.019181648269295692,0.22301456332206726,3.130814552307129,0.03663850203156471,0.0,170.6711883544922,46.74365997314453
403,7.918558597564697,0.5,0.0,0.0,0.6399739384651184,0.05117053911089897,0.22299230098724365,3.1158509254455566,0.04327475652098656,0.0,122.00355529785156,37.492557525634766
404,7.928424835205078,0.5,0.0,0.0,0.6018245220184326,0.09769158810377121,0.17614750564098358,3.098158836364746,0.06148518994450569,0.0,69.94374084472656,46.752586364746094
405,7.956799030303955,0.5,0.0,0.0,0.5147339701652527,0.09523013234138489,0.27973687648773193,3.090536594390869,0.07649625837802887,250.13482666015625,13.181567192077637,47.13926696777344
406,7.970598459243774,0.5,0.0,0.0,0.4267347455024719,0.03003992885351181,0.15127909183502197,3.0993101596832275,0.0800163745880127,253.31790161132812,0.0,45.86418533325195
407,7.996744632720947,0.5,0.0,0.0,0.3311416208744049,-0.028172308579087257,-0.03607804700732231,3.1131856441497803,0.08465875685214996,228.17184448242188,0.0,40.837642669677734
408,8.006790399551392,0.5,0.0,0.0,0.250150203704834,0.0016476316377520561,0.052513256669044495,3.122086524963379,0.10256750881671906,210.0455780029297,0.0,38.69902038574219
409,8.034167289733887,0.5,0.0,0.0,0.2725394368171692,-0.012349026277661324,0.07283541560173035,3.1230130195617676,0.11903838068246841,192.8887176513672,0.0,29.89141845703125
410,8.048649311065674,0.5,0.0,0.0,0.2254675030708313,-0.0009006713517010212,0.2563322186470032,3.1195285320281982,0.13121460378170013,185.14505004882812,0.0,53.41392517089844
411,8.074554920196533,0.5,0.0,0.0,0.12979425489902496,-0.055112097412347794,0.36301442980766296,3.117250680923462,0.14419564604759216,195.4320068359375,0.0,45.507484436035156
412,8.084545373916626,0.5,0.0,0.0,0.11811092495918274,-0.018465181812644005,0.5333375930786133,3.111386775970459,0.15292470157146454,183.6361541748047,0.0,45.881553649902344
413,8.110378980636597,0.5,0.0,0.0,0.0718400627374649,-0.08433140069246292,0.3917267620563507,3.101268768310547,0.15824422240257263,179.6617889404297,0.0,34.57648849487305
414,8.120145797729492,0.5,0.0,0.0,-0.011605273932218552,-0.0852130651473999,0.32445329427719116,3.087981939315796,0.16775532066822052,176.39837646484375,0.0,37.44525146484375
415,8.145498275756836,0.5,0.0,0.0,-0.02403581701219082,-0.15868747234344482,0.17663156986236572,3.0815558433532715,0.17405782639980316,175.2706756591797,82.04608917236328,65.71419525146484
416,8.155543088912964,0.5,0.0,0.0,0.05876053869724274,-0.11653177440166473,0.2759954035282135,3.0862979888916016,0.16144098341464996,162.33644104003906,140.44793701171875,42.96003341674805
417,8.181700944900513,0.5,0.0,0.0,0.09625610709190369,-0.059039562940597534,0.33283841609954834,3.1038525104522705,0.13068726658821106,89.99205017089844,173.67181396484375,38.30186080932617
418,8.192298650741577,0.5,0.0,0.0,0.08888455480337143,0.028637399896979332,0.29929864406585693,3.1174261569976807,0.10378269106149673,3.4287166595458984,176.9341583251953,30.010459899902344
419,8.220938682556152,0.5,0.0,0.0,0.050373271107673645,0.06926222145557404,0.22741460800170898,3.1216061115264893,0.08845359832048416,0.0,158.79849243164062,44.13823699951172
420,8.233154535293579,0.5,0.0,0.0,0.035970475524663925,0.03737884759902954,0.1161607876420021,3.127324104309082,0.08126713335514069,0.0,164.52880859375,43.73731231689453
421,8.264029502868652,0.5,0.0,0.0,-0.0001819077879190445,0.09457360953092575,0.07379618287086487,3.1314616203308105,0.07694771885871887,0.0,168.91566467285156,50.581520080566406
422,8.274454593658447,0.5,0.0,0.0,0.007785242050886154,0.20099464058876038,0.13031482696533203,3.1301214694976807,0.06976907700300217,0.0,178.5433349609375,40.418209075927734
423,8.300550937652588,0.5,0.0,0.0,0.092106893658638,0.24916402995586395,0.23237444460391998,3.12933087348938,0.05457495152950287,0.0,184.28350830078125,8.816478729248047
424,8.310641288757324,0.5,0.0,0.0,0.09434138983488083,0.29331210255622864,0.31532788276672363,3.129878044128418,0.04065689817070961,0.0,166.52664184570312,48.37293243408203
425,8.336589813232422,0.5,0.0,0.0,0.0677395835518837,0.3460177779197693,0.360076367855072,3.1291661262512207,0.030648762360215187,0.0,148.78363037109375,46.886375427246094
426,8.34660029411316,0.5,0.0,0.0,0.11444759368896484,0.3325691521167755,0.24524375796318054,3.1306748390197754,0.022454874590039253,281.4543762207031,144.8906707763672,19.948566436767578
427,8.372323274612427,0.5,0.0,0.0,0.12568148970603943,0.3524576723575592,0.24598829448223114,3.1237244606018066,0.017444590106606483,95.47763061523438,119.99732208251953,29.723682403564453
428,8.383458614349365,0.5,0.0,0.0,0.12701955437660217,0.28124091029167175,0.059038981795310974,3.109943389892578,0.02130156382918358,251.03623962402344,72.24491119384766,21.69234275817871
429,8.40924859046936,0.5,0.0,0.0,0.1750258207321167,0.23348590731620789,0.10452991724014282,3.0991055965423584,0.02668754942715168,265.3767395019531,10.40158462524414,59.16351318359375
430,8.419580459594727,0.5,0.0,0.0,0.14047054946422577,0.20631565153598785,0.23899966478347778,3.0962889194488525,0.030267268419265747,229.6060333251953,0.0,55.18505096435547
431,8.446632862091064,0.5,0.0,0.0,0.12536033987998962,0.09166985750198364,0.16142362356185913,3.1007461547851562,0.03239041566848755,182.434814453125,0.0,46.03266525268555
432,8.459622859954834,0.5,0.0,0.0,0.17125369608402252,0.12150581926107407,0.2408936321735382,3.0989253520965576,0.029125986620783806,151.11131286621094,0.0,55.08784103393555
433,8.48532485961914,0.5,0.0,0.0,0.24175438284873962,0.12984171509742737,0.30761560797691345,3.0871782302856445,0.02031777799129486,148.62179565429688,0.0,29.36865997314453
434,8.495920419692993,0.5,0.0,0.0,0.26649972796440125,0.09443172812461853,0.2224971055984497,3.0756943225860596,0.01504739373922348,164.8530731201172,0.0,45.737022399902344
435,8.526416063308716,0.5,0.0,0.0,0.2933509349822998,-0.0007443444337695837,0.0044222669675946236,3.070216655731201,0.011125641874969006,187.1549072265625,0.0,45.094398498535156
436,8.538546323776245,0.5,0.0,0.0,0.3457486927509308,-0.03025473654270172,-0.006473755929619074,3.071739435195923,0.009817881509661674,210.97714233398438,0.0,25.501922607421875
437,8.564515590667725,0.5,0.0,0.0,0.3606242537498474,-0.12505464255809784,-0.15020814538002014,3.082674026489258,0.013615877367556095,207.911376953125,0.0,11.361462593078613
438,8.57438611984253,0.5,0.0,0.0,0.38775452971458435,-0.15690529346466064,-0.19777676463127136,3.0957460403442383,0.0145423524081707,169.85345458984375,0.0,58.48249053955078
439,8.600074291229248,0.5,0.0,0.0,0.45698022842407227,-0.10134454071521759,-0.01556311547756195,3.1009974479675293,0.010085047222673893,121.1639404296875,0.0,50.61978530883789
440,8.610290765762329,0.5,0.0,0.0,0.47227728366851807,-0.04962899908423424,0.18969620764255524,3.103299140930176,0.012356815859675407,86.55250549316406,98.56244659423828,55.531436920166016
441,8.636032581329346,0.5,0.0,0.0,0.41284099221229553,-0.000982706667855382,0.14294403791427612,3.1081509590148926,0.01935785636305809,0.0,201.94227600097656,44.59481430053711
442,8.646330118179321,0.5,0.0,0.0,0.3750843107700348,0.05772939696907997,0.1415758579969406,3.111013650894165,0.023855840787291527,0.0,215.5073699951172,47.68122100830078
443,8.671387195587158,0.5,0.0,0.0,0.4285692870616913,0.1502990573644638,0.2824116349220276,3.109652519226074,0.011082793585956097,0.0,210.19955444335938,21.636281967163086
444,8.684365510940552,0.5,0.0,0.0,0.4303570091724396,0.164459228515625,0.36975324153900146,3.1071107387542725,-0.007591132540255785,0.0,209.8881072998047,43.333255767822266
445,8.709085464477539,0.5,0.0,0.0,0.48394784331321716,0.2376384735107422,0.6733071804046631,3.107346534729004,-0.024257102981209755,0.0,207.63673400878906,20.952665328979492
446,8.719896078109741,0.5,0.0,0.0,0.5310994982719421,0.29212361574172974,0.944739818572998,3.111210823059082,-0.03926970437169075,0.0,198.9169158935547,42.22320556640625
447,8.744738340377808,0.5,0.0,0.0,0.5227378010749817,0.35847464203834534,1.2430955171585083,3.117629289627075,-0.04965852200984955,0.0,186.1188201904297,32.70607376098633
448,8.754616260528564,0.5,0.0,0.0,0.5305041670799255,0.4088737368583679,1.4720485210418701,3.1233668327331543,-0.05658573657274246,0.0,152.18287658691406,41.9842643737793
449,8.781255006790161,0.5,0.0,0.0,0.4994320571422577,0.35976871848106384,1.464295744895935,3.1327269077301025,-0.05241309478878975,0.0,122.33721923828125,48.50788497924805
450,8.791112184524536,0.5,0.0,0.0,0.5918722152709961,0.3841996490955353,1.0560656785964966,3.1375174522399902,-0.047777604311704636,0.0,140.16622924804688,50.423187255859375
451,8.816765785217285,0.5,0.0,0.0,0.520779550075531,0.32333433628082275,-0.1506102979183197,3.1349949836730957,-0.04076573997735977,0.0,128.17599487304688,22.480676651000977
452,8.827567338943481,0.5,0.0,0.0,0.5133026242256165,0.27311423420906067,-0.02303825318813324,3.1304314136505127,-0.03741235285997391,318.1471862792969,40.48863983154297,34.853702545166016
453,8.854787588119507,0.5,0.0,0.0,0.44629955291748047,0.20337750017642975,0.2117140293121338,3.1346821784973145,-0.02435985580086708,304.1689758300781,0.0,9.883405685424805
454,8.866694450378418,0.5,0.0,0.0,0.4047175943851471,0.09341024607419968,0.2320881485939026,-3.1315793991088867,-0.0029336553998291492,250.9192657470703,0.0,34.39613342285156
455,8.89924168586731,0.5,0.0,0.0,0.35433295369148254,0.04059712588787079,0.1987268030643463,-3.108851194381714,0.02067849040031433,190.60809326171875,0.0,48.94200134277344
456,8.909619808197021,0.5,0.0,0.0,0.3198338449001312,-0.02906026691198349,0.05644930154085159,-3.098151922225952,0.037343669682741165,156.107666015625,0.0,40.07144546508789
457,8.937084197998047,0.5,0.0,0.0,0.3772639036178589,-0.07188290357589722,0.06822247058153152,-3.10461163520813,0.04086317494511604,147.0664825439453,0.0,46.00568389892578
458,8.947630167007446,0.5,0.0,0.0,0.41252192854881287,-0.06535077095031738,0.16142407059669495,-3.1233553886413574,0.03831729665398598,144.76779174804688,0.0,61.11887741088867
459,8.975253343582153,0.5,0.0,0.0,0.4724558889865875,-0.05764809995889664,0.147343710064888,3.136282444000244,0.031736768782138824,149.6013946533203,0.0,28.880767822265625
460,8.985373497009277,0.5,0.0,0.0,0.47483643889427185,-0.1590794026851654,-0.0886005237698555,3.1240644454956055,0.026712607592344284,162.48651123046875,0.0,49.35742950439453
461,9.010930299758911,0.5,0.0,0.0,0.44435596466064453,-0.2870023548603058,-0.3562702238559723,3.126978874206543,0.02914147637784481,167.2486572265625,0.0,34.008758544921875
462,9.021122694015503,0.5,0.0,0.0,0.3912718892097473,-0.3319251835346222,-0.2831093668937683,3.1358802318573,0.039524633437395096,133.1580810546875,0.0,12.297419548034668
463,9.046139478683472,0.5,0.0,0.0,0.39108213782310486,-0.322832852602005,0.006287930533289909,-3.1368284225463867,0.05127016082406044,82.68548583984375,142.0211181640625,46.392677307128906
464,9.056334257125854,0.5,0.0,0.0,0.4353914260864258,-0.3130330741405487,0.23881040513515472,-3.126807451248169,0.048624590039253235,16.05095672607422,225.4859161376953,46.10548782348633
465,9.081375360488892,0.5,0.0,0.0,0.4142380654811859,-0.21451285481452942,0.2772975564002991,-3.1209425926208496,0.04311979562044144,0.0,244.3897247314453,36.60975646972656
466,9.091489315032959,0.5,0.0,0.0,0.36510634422302246,-0.14989073574543,0.23882952332496643,-3.123091220855713,0.04031878337264061,0.0,237.76760864257812,42.5173225402832
467,9.116371393203735,0.5,0.0,0.0,0.3948647975921631,-0.07974039018154144,0.3126033842563629,-3.1322021484375,0.03548092395067215,0.0,236.7750701904297,28.54981231689453
468,9.126457929611206,0.5,0.0,0.0,0.40897136926651,-0.09365776181221008,0.31075093150138855,-3.140906810760498,0.026393013074994087,0.0,222.7150421142578,52.75242614746094
469,9.150791883468628,0.5,0.0,0.0,0.3639531433582306,-0.03579004853963852,0.44980770349502563,3.136321783065796,0.017521319910883904,0.0,209.20086669921875,55.47953414916992
470,9.161064147949219,0.5,0.0,0.0,0.3119025230407715,0.028166670352220535,0.6243959665298462,3.132140636444092,0.013664073310792446,0.0,201.9481658935547,49.27497863769531
471,9.186782598495483,0.5,0.0,0.0,0.31011754274368286,-0.014367332682013512,0.6081054210662842,3.133998155593872,0.011975245550274849,0.0,193.78268432617188,49.16142272949219
472,9.197047472000122,0.5,0.0,0.0,0.38089969754219055,-0.002267563482746482,0.6391028165817261,3.1414995193481445,0.005839445162564516,0.0,175.70445251464844,26.55661964416504
473,9.223427057266235,0.5,0.0,0.0,0.3819746673107147,-0.013161517679691315,0.5119324326515198,-3.133521556854248,-0.0012273268075659871,0.0,164.65982055664062,44.84174346923828
474,9.233493566513062,0.5,0.0,0.0,0.3633617162704468,-0.06659884005784988,0.3425917625427246,-3.1213464736938477,0.0011470159515738487,0.0,171.97171020507812,44.03511047363281
475,9.260254859924316,0.5,0.0,0.0,0.31914395093917847,-0.01720551773905754,0.2858758270740509,-3.1114063262939453,0.012252557091414928,0.0,195.1109619140625,51.14211654663086
476,9.271108865737915,0.5,0.0,0.0,0.32548531889915466,-0.04659692570567131,0.3208194971084595,-3.111417055130005,0.015889473259449005,0.0,196.59954833984375,61.949188232421875
477,9.2972252368927,0.5,0.0,0.0,0.29706043004989624,0.008269836194813251,0.3933873772621155,-3.119180917739868,0.010205796919763088,122.676513671875,154.8530731201172,32.92945098876953
478,9.307157516479492,0.5,0.0,0.0,0.3238898813724518,-0.03479165583848953,0.25637203454971313,-3.1330511569976807,0.008786625228822231,156.41683959960938,62.32495880126953,56.672122955322266
479,9.332814931869507,0.5,0.0,0.0,0.3615679144859314,-0.017473865300416946,0.16232618689537048,3.1364822387695312,0.01380707137286663,158.73977661132812,0.0,58.657535552978516
480,9.34362006187439,0.5,0.0,0.0,0.391633003950119,0.010043934918940067,0.08442472666501999,3.1242434978485107,0.022408587858080864,151.46151733398438,0.0,33.77228546142578
481,9.369539976119995,0.5,0.0,0.0,0.38295432925224304,-0.04143572226166725,-0.05213981121778488,3.113483428955078,0.029029743745923042,151.90621948242188,0.0,27.744077682495117
482,9.379535436630249,0.5,0.0,0.0,0.40410611033439636,-0.11032924801111221,-0.04222887009382248,3.110025405883789,0.032286014407873154,164.93429565429688,0.0,23.967071533203125
483,9.405105590820312,0.5,0.0,0.0,0.4466671049594879,-0.1689853072166443,-0.009003771468997002,3.115054130554199,0.031925398856401443,166.56785583496094,0.0,32.66801452636719
484,9.414953708648682,0.5,0.0,0.0,0.4303252398967743,-0.21500563621520996,-0.01971009187400341,3.1251163482666016,0.02983052097260952,152.36033630371094,0.0,26.010000228881836
485,9.440258264541626,0.5,0.0,0.0,0.41523778438568115,-0.2697232663631439,-0.11677515506744385,3.1362342834472656,0.033629268407821655,124.48482513427734,0.0,13.218107223510742
486,9.450095891952515,0.5,0.0,0.0,0.4281940162181854,-0.27069252729415894,-0.08129531145095825,-3.1374685764312744,0.03699014335870743,100.89026641845703,0.0,33.778709411621094
487,9.477165460586548,0.5,0.0,0.0,0.4507052004337311,-0.3338620066642761,-0.029667146503925323,-3.1228342056274414,0.034443724900484085,110.71914672851562,157.86570739746094,45.9199333190918
488,9.487512588500977,0.5,0.0,0.0,0.38470178842544556,-0.31984367966651917,-0.10139229893684387,-3.106855630874634,0.027873752638697624,42.6586799621582,217.82443237304688,27.837984085083008
489,9.51254677772522,0.5,0.0,0.0,0.3512036204338074,-0.2910527288913727,-0.13318321108818054,-3.1030330657958984,0.023211030289530754,0.0,261.0825500488281,29.318586349487305
490,9.531342506408691,0.5,0.0,0.0,0.3531963527202606,-0.22087188065052032,-0.040449462831020355,-3.115483522415161,0.022040752694010735,0.0,267.4444274902344,55.201515197753906
491,9.556822061538696,0.5,0.0,0.0,0.31724855303764343,-0.23630453646183014,-0.11840631812810898,-3.1335642337799072,0.022196751087903976,0.0,253.19964599609375,40.932891845703125
492,9.566792964935303,0.5,0.0,0.0,0.3259592056274414,-0.25970983505249023,-0.18330974876880646,3.1356334686279297,0.020850099623203278,0.0,239.4743194580078,29.799800872802734
493,9.592519044876099,0.5,0.0,0.0,0.31331533193588257,-0.21154595911502838,-0.11925987154245377,3.1263279914855957,0.016882866621017456,0.0,214.46249389648438,43.232845306396484
494,9.60380220413208,0.5,0.0,0.0,0.3422165513038635,-0.16996212303638458,0.03979016840457916,3.1245923042297363,0.01544036902487278,0.0,203.53543090820312,49.75484848022461
495,9.629138708114624,0.5,0.0,0.0,0.34162381291389465,-0.09357354789972305,0.1378570944070816,3.1276276111602783,0.017393091693520546,0.0,210.49465942382812,53.64815902709961
496,9.639249563217163,0.5,0.0,0.0,0.27323219180107117,-0.06185343861579895,0.06601962447166443,3.13281512260437,0.02490382269024849,0.0,220.14076232910156,54.27177810668945
497,9.66545295715332,0.5,0.0,0.0,0.23664560914039612,-0.10711952298879623,-0.14826349914073944,3.1391289234161377,0.03635842725634575,0.0,223.08840942382812,26.699411392211914
498,9.67586636543274,0.5,0.0,0.0,0.28087642788887024,-0.09491609781980515,-0.30491921305656433,3.136753797531128,0.042002733796834946,0.0,208.3628387451172,49.167701721191406
499,9.702474594116211,0.5,0.0,0.0,0.33926263451576233,-0.11437273025512695,-0.38578760623931885,3.124730348587036,0.041456811130046844,0.0,170.72157287597656,65.1911392211914
500,9.712929487228394,0.5,0.0,0.0,0.39370736479759216,-0.1454745978116989,-0.4038928747177124,3.1066765785217285,0.04424763098359108,19.690820693969727,125.29756164550781,36.352027893066406
501,9.744016170501709,0.5,0.0,0.0,0.38684535026550293,-0.11225575953722,-0.005725273862481117,3.0921332836151123,0.04263724014163017,146.40805053710938,41.68994903564453,25.596839904785156
502,9.754527807235718,0.5,0.0,0.0,0.3866967260837555,-0.09770559519529343,0.05568927526473999,3.0896360874176025,0.038797780871391296,159.190185546875,0.0,39.51669692993164
503,9.779534578323364,0.5,0.0,0.0,0.37441781163215637,-0.16224071383476257,-0.12268537282943726,3.0949554443359375,0.040485624223947525,160.96124267578125,0.0,42.046607971191406
504,9.78975534439087,0.5,0.0,0.0,0.44518154859542847,-0.1827612966299057,-0.20527741312980652,3.1018269062042236,0.03720749914646149,166.92611694335938,0.0,36.3192024230957
505,9.816119194030762,0.5,0.0,0.0,0.43864426016807556,-0.23514536023139954,-0.3402939736843109,3.1086578369140625,0.02764408476650715,177.35678100585938,0.0,49.90257263183594
506,9.82708740234375,0.5,0.0,0.0,0.5025845766067505,-0.19795329868793488,-0.38335585594177246,3.1119942665100098,0.015911981463432312,187.4056396484375,0.0,45.78076934814453
507,9.853652000427246,0.5,0.0,0.0,0.5374799966812134,-0.2810188829898834,-0.5532073378562927,3.116440534591675,0.007570802234113216,189.2301788330078,0.0,20.496936798095703
508,9.863616228103638,0.5,0.0,0.0,0.5139552354812622,-0.3014459013938904,-0.7142167091369629,3.1222596168518066,0.009229790419340134,172.64788818359375,0.0,51.36743927001953
509,9.887816667556763,0.5,0.0,0.0,0.6178483366966248,-0.3235301375389099,-0.821925938129425,3.1259422302246094,0.0042790379375219345,144.06744384765625,0.0,27.413986206054688
510,9.897705554962158,0.5,0.0,0.0,0.5973853468894958,-0.33670490980148315,-0.5438844561576843,3.128927707672119,0.00031646390561945736,131.1166534423828,0.0,54.496604919433594
511,9.92484974861145,0.5,0.0,0.0,0.6361205577850342,-0.39529573917388916,-0.028961364179849625,3.1367499828338623,0.00414393050596118,99.38549041748047,164.0028533935547,25.56899642944336
512,9.935121297836304,0.5,0.0,0.0,0.6066209673881531,-0.39115217328071594,0.04797973111271858,-3.1396191120147705,0.009162123315036297,25.02930450439453,253.2376708984375,26.998703002929688
513,9.959948778152466,0.5,0.0,0.0,0.5562818646430969,-0.288377970457077,0.11009977012872696,3.1379306316375732,0.018235743045806885,0.0,294.29840087890625,47.439414978027344
514,9.971338748931885,0.5,0.0,0.0,0.4973832368850708,-0.1951318234205246,0.11408600211143494,3.119575262069702,0.024843262508511543,0.0,278.5276794433594,16.447420120239258
515,9.997167587280273,0.5,0.0,0.0,0.5166838765144348,-0.16399170458316803,0.07500618696212769,3.0990829467773438,0.024931050837039948,0.0,246.82803344726562,21.10044288635254
516,10.0128173828125,0.5,0.0,0.0,0.5199137330055237,-0.10990389436483383,0.1010732650756836,3.084235191345215,0.015244370326399803,0.0,210.15370178222656,24.13525390625
517,10.047250986099243,0.5,0.0,0.0,0.5270527005195618,-0.09936866909265518,0.19362156093120575,3.0788991451263428,0.004662551451474428,0.0,185.1779327392578,58.71792984008789
518,10.05933952331543,0.5,0.0,0.0,0.4842349886894226,-0.12451882660388947,0.20774604380130768,3.082559108734131,-0.000599311722908169,0.0,179.4613494873047,19.113367080688477
519,10.084897756576538,0.5,0.0,0.0,0.49823659658432007,-0.06767921149730682,0.3091706335544586,3.0888922214508057,-0.006627138704061508,0.0,179.64996337890625,61.46714401245117
520,10.094995021820068,0.5,0.0,0.0,0.5555465817451477,0.0031658238731324673,0.4708561897277832,3.096426248550415,-0.01631956174969673,0.0,173.32098388671875,24.338430404663086
521,10.12146282196045,0.5,0.0,0.0,0.5531245470046997,0.06265948712825775,0.5740113258361816,3.103257179260254,-0.023906521499156952,0.0,172.01333618164062,28.50473976135254
522,10.131737470626831,0.5,0.0,0.0,0.5498817563056946,0.1315149962902069,0.6485011577606201,3.1066482067108154,-0.03017372265458107,0.0,156.04808044433594,7.472507953643799
523,10.157817602157593,0.5,0.0,0.0,0.5485792756080627,0.1602758914232254,0.6805094480514526,3.1037003993988037,-0.03597809746861458,0.0,105.54574584960938,35.73696517944336
524,10.167638063430786,0.5,0.0,0.0,0.5313447713851929,0.11879528313875198,0.6590839624404907,3.0975146293640137,-0.03262036666274071,0.0,63.9900016784668,37.250770568847656
525,10.19323182106018,0.5,0.0,0.0,0.469245970249176,0.1426541805267334,0.21434220671653748,3.0880277156829834,-0.020264536142349243,0.0,46.519954681396484,13.383009910583496
526,10.20418119430542,0.5,0.0,0.0,0.4273301362991333,0.12267693132162094,0.07423793524503708,3.0815517902374268,-0.008967646397650242,271.414794921875,0.0,54.926265716552734
527,10.23005723953247,0.5,0.0,0.0,0.4328245222568512,0.04364296421408653,-0.04773784428834915,3.0846424102783203,0.0046718004159629345,308.5333557128906,0.0,66.55610656738281
528,10.240037679672241,0.5,0.0,0.0,0.4352990984916687,0.04282801225781441,0.10713237524032593,3.0960824489593506,0.024405205622315407,311.5159912109375,0.0,20.884435653686523
529,10.265084028244019,0.5,0.0,0.0,0.4102547764778137,0.004229940474033356,0.03777403011918068,3.1063642501831055,0.04411226883530617,291.8363342285156,0.0,51.073055267333984
530,10.27578067779541,0.5,0.0,0.0,0.38613539934158325,0.04219488427042961,0.10836136341094971,3.106293201446533,0.056161098182201385,244.91259765625,0.0,49.09952926635742
531,10.300845623016357,0.5,0.0,0.0,0.3923013508319855,-0.0399727039039135,0.05540690943598747,3.1014347076416016,0.06140206754207611,201.56344604492188,0.0,32.37033462524414
532,10.311037540435791,0.5,0.0,0.0,0.4122587740421295,-0.06564487516880035,0.0609809011220932,3.094662666320801,0.06625942140817642,164.3348388671875,0.0,28.529014587402344
